Date,Daily Followers Gained,Total Follower Count,Daily Followed Users,Total Followed Users,Daily Tweets Posted,Total Tweets Posted,Name
2018-04-30,2475,4198933,-8,93222,0,61643,CoryBooker
2018-05-01,-839,4198094,-9,93213,8,61651,CoryBooker
2018-05-02,-3222,4194872,-1,93212,2,61653,CoryBooker
2018-05-03,-1901,4192971,-13,93199,0,61653,CoryBooker
2018-05-04,-317,4192654,-24,93175,3,61656,CoryBooker
2018-05-05,-10316,4182338,-4,93171,8,61664,CoryBooker
2018-05-06,-4397,4177941,74,93245,14,61678,CoryBooker
2018-05-07,637,4178578,3,93248,6,61684,CoryBooker
2018-05-08,428,4179006,-10,93238,3,61687,CoryBooker
2018-05-09,65,4179071,-4,93234,8,61695,CoryBooker
2018-05-10,291,4179362,5,93239,1,61696,CoryBooker
2018-05-11,536,4179898,-3,93236,1,61697,CoryBooker
2018-05-12,-12764,4167134,-5,93231,13,61710,CoryBooker
2018-05-13,4750,4171884,14,93245,17,61727,CoryBooker
2018-05-14,4979,4176863,7,93252,20,61747,CoryBooker
2018-05-15,-22311,4154552,-3,93249,1,61748,CoryBooker
2018-05-16,-1961,4152591,18,93267,15,61763,CoryBooker
2018-05-17,-1438,4151153,8,93275,10,61773,CoryBooker
2018-05-18,-13385,4137768,-33,93242,9,61782,CoryBooker
2018-05-19,-318,4137450,-5,93237,3,61785,CoryBooker
2018-05-20,3063,4140513,1,93238,1,61786,CoryBooker
2018-05-21,-1699,4138814,-4,93234,10,61796,CoryBooker
2018-05-22,-370,4138444,-7,93227,0,61796,CoryBooker
2018-05-23,-11747,4126697,-11,93216,7,61803,CoryBooker
2018-05-24,-265,4126432,-9,93207,2,61805,CoryBooker
2018-05-25,-964,4125468,-4,93203,2,61807,CoryBooker
2018-05-26,-128,4125340,-22,93181,0,61807,CoryBooker
2018-05-27,-101,4125239,-3,93178,0,61807,CoryBooker
2018-05-28,-259,4124980,0,93178,0,61807,CoryBooker
2018-05-29,-511,4124469,-12,93166,0,61807,CoryBooker
2018-05-30,-520,4123949,-2,93164,-1,61806,CoryBooker
2018-05-31,-1043,4122906,-2,93162,1,61807,CoryBooker
2018-06-01,-280,4122626,-10,93152,0,61807,CoryBooker
2018-06-02,5,4122631,-9,93143,0,61807,CoryBooker
2018-06-03,93,4122724,-7,93136,0,61807,CoryBooker
2018-06-04,96,4122820,-5,93131,0,61807,CoryBooker
2018-06-05,149,4122969,-3,93128,2,61809,CoryBooker
2018-06-06,-268,4122701,-2,93126,15,61824,CoryBooker
2018-06-07,1051,4123752,4,93130,17,61841,CoryBooker
2018-06-08,-34,4123718,-2,93128,0,61841,CoryBooker
2018-06-09,-31,4123687,-1,93127,1,61842,CoryBooker
2018-06-10,-3,4123684,-1,93126,9,61851,CoryBooker
2018-06-11,-189,4123495,8,93134,4,61855,CoryBooker
2018-06-12,-83,4123412,-1,93133,2,61857,CoryBooker
2018-06-13,-443,4122969,-6,93127,0,61857,CoryBooker
2018-06-14,-49,4122920,-1,93126,1,61858,CoryBooker
2018-06-15,-45,4122875,1,93127,2,61860,CoryBooker
2018-06-16,-101,4122774,-6,93121,4,61864,CoryBooker
2018-06-17,-143,4122631,-2,93119,0,61864,CoryBooker
2018-06-18,79,4122710,-7,93112,1,61865,CoryBooker
2018-06-19,115,4122825,-5,93107,11,61876,CoryBooker
2018-06-20,218,4123043,-5,93102,0,61876,CoryBooker
2018-06-21,302,4123345,3,93105,1,61877,CoryBooker
2018-06-22,119,4123464,-5,93100,-1,61876,CoryBooker
2018-06-23,-1023,4122441,-2,93098,4,61880,CoryBooker
2018-06-24,207,4122648,-7,93091,6,61886,CoryBooker
2018-06-25,147,4122795,-23,93068,0,61886,CoryBooker
2018-06-26,369,4123164,-2,93066,0,61886,CoryBooker
2018-06-27,490,4123654,-1,93065,1,61887,CoryBooker
2018-06-28,-4740,4118914,-5,93060,1,61888,CoryBooker
2018-06-29,877,4119791,1,93061,14,61902,CoryBooker
2018-06-30,813,4120604,-2,93059,10,61912,CoryBooker
2018-07-01,584,4121188,-7,93052,0,61912,CoryBooker
2018-07-02,160,4121348,31,93083,34,61946,CoryBooker
2018-07-03,397,4121745,-4,93079,0,61946,CoryBooker
2018-07-04,-2130,4119615,-4,93075,1,61947,CoryBooker
2018-07-05,-798,4118817,-2,93073,0,61947,CoryBooker
2018-07-06,166,4118983,-8,93065,0,61947,CoryBooker
2018-07-07,174,4119157,-2,93063,0,61947,CoryBooker
2018-07-08,115,4119272,-2,93061,0,61947,CoryBooker
2018-07-09,-15,4119257,-2,93059,-1,61946,CoryBooker
2018-07-10,662,4119919,45,93104,26,61972,CoryBooker
2018-07-11,-153,4119766,-7,93097,7,61979,CoryBooker
2018-07-12,178,4119944,-4,93093,1,61980,CoryBooker
2018-07-13,-140783,3979161,-2,93091,11,61991,CoryBooker
2018-07-14,-307,3978854,15,93106,19,62010,CoryBooker
2018-07-15,-101,3978753,2,93108,5,62015,CoryBooker
2018-07-16,140,3978893,0,93108,0,62015,CoryBooker
2018-07-17,1484,3980377,4,93112,16,62031,CoryBooker
2018-07-18,-3755,3976622,-7,93105,3,62034,CoryBooker
2018-07-19,-2591,3974031,-6,93099,10,62044,CoryBooker
2018-07-20,-411,3973620,-3,93096,6,62050,CoryBooker
2018-07-21,-260,3973360,-4,93092,-2,62048,CoryBooker
2018-07-22,80,3973440,-7,93085,-1,62047,CoryBooker
2018-07-23,-276,3973164,-4,93081,-2,62045,CoryBooker
2018-07-24,-492,3972672,-8,93073,6,62051,CoryBooker
2018-07-25,-1317,3971355,-1,93072,0,62051,CoryBooker
2018-07-26,-89,3971266,-1,93071,15,62066,CoryBooker
2018-07-27,-223,3971043,-7,93064,7,62073,CoryBooker
2018-07-28,-343,3970700,-8,93056,4,62077,CoryBooker
2018-07-29,-223,3970477,-1,93055,-1,62076,CoryBooker
2018-07-30,-514,3969963,-12,93043,1,62077,CoryBooker
2018-07-31,-548,3969415,-10,93033,3,62080,CoryBooker
2018-08-01,-573,3968842,-8,93025,2,62082,CoryBooker
2018-08-02,-492,3968350,-2,93023,-2,62080,CoryBooker
2018-08-03,-454,3967896,-5,93018,1,62081,CoryBooker
2018-08-04,-81,3967815,-6,93012,1,62082,CoryBooker
2018-08-05,201,3968016,1,93013,-1,62081,CoryBooker
2018-08-06,323,3968339,-1,93012,2,62083,CoryBooker
2018-08-07,155,3968494,-7,93005,0,62083,CoryBooker
2018-08-08,127,3968621,-13,92992,12,62095,CoryBooker
2018-08-09,73,3968694,-9,92983,1,62096,CoryBooker
2018-08-10,261,3968955,-9,92974,0,62096,CoryBooker
2018-08-11,146,3969101,-8,92966,0,62096,CoryBooker
2018-08-12,102,3969203,-5,92961,6,62102,CoryBooker
2018-08-13,7,3969210,-8,92953,-1,62101,CoryBooker
2018-08-14,-39,3969171,-3,92950,0,62101,CoryBooker
2018-08-15,160,3969331,-6,92944,7,62108,CoryBooker
2018-08-16,-96,3969235,-10,92934,1,62109,CoryBooker
2018-08-17,87,3969322,-8,92926,1,62110,CoryBooker
2018-08-18,-4,3969318,-11,92915,0,62110,CoryBooker
2018-08-19,174,3969492,-4,92911,-3,62107,CoryBooker
2018-08-20,10,3969502,-5,92906,0,62107,CoryBooker
2018-08-21,5,3969507,2,92908,1,62108,CoryBooker
2018-08-22,746,3970253,3,92911,0,62108,CoryBooker
2018-08-23,72,3970325,-7,92904,6,62114,CoryBooker
2018-08-24,147,3970472,-6,92898,4,62118,CoryBooker
2018-08-25,260,3970732,-5,92893,-1,62117,CoryBooker
2018-08-26,1455,3972187,-3,92890,7,62124,CoryBooker
2018-08-27,-382,3971805,-13,92877,-2,62122,CoryBooker
2018-08-28,402,3972207,0,92877,0,62122,CoryBooker
2018-08-29,152,3972359,-4,92873,-1,62121,CoryBooker
2018-08-30,598,3972957,24,92897,2,62123,CoryBooker
2018-08-31,541,3973498,-8,92889,0,62123,CoryBooker
2018-09-01,525,3974023,-1,92888,-1,62122,CoryBooker
2018-09-02,1066,3975089,1,92889,0,62122,CoryBooker
2018-09-03,609,3975698,-2,92887,1,62123,CoryBooker
2018-09-04,916,3976614,-8,92879,5,62128,CoryBooker
2018-09-05,2260,3978874,2,92881,35,62163,CoryBooker
2018-09-06,15525,3994399,-9,92872,18,62181,CoryBooker
2018-09-07,39773,4034172,-6,92866,30,62211,CoryBooker
2018-09-08,7458,4041630,-4,92862,5,62216,CoryBooker
2018-09-09,2795,4044425,-6,92856,2,62218,CoryBooker
2018-09-10,1160,4045585,-4,92852,11,62229,CoryBooker
2018-09-11,775,4046360,-1,92851,6,62235,CoryBooker
2018-09-12,861,4047221,-5,92846,2,62237,CoryBooker
2018-09-13,849,4048070,3,92849,4,62241,CoryBooker
2018-09-14,675,4048745,-2,92847,4,62245,CoryBooker
2018-09-15,760,4049505,-3,92844,-1,62244,CoryBooker
2018-09-16,707,4050212,-7,92837,0,62244,CoryBooker
2018-09-17,548,4050760,-8,92829,0,62244,CoryBooker
2018-09-18,378,4051138,-7,92822,0,62244,CoryBooker
2018-09-19,617,4051755,-3,92819,2,62246,CoryBooker
2018-09-20,766,4052521,-11,92808,9,62255,CoryBooker
2018-09-21,627,4053148,0,92808,1,62256,CoryBooker
2018-09-22,592,4053740,-1,92807,-1,62255,CoryBooker
2018-09-23,526,4054266,-1,92806,7,62262,CoryBooker
2018-09-24,537,4054803,-15,92791,4,62266,CoryBooker
2018-09-25,622,4055425,-5,92786,8,62274,CoryBooker
2018-09-26,694,4056119,-5,92781,9,62283,CoryBooker
2018-09-27,1338,4057457,-3,92778,2,62285,CoryBooker
2018-09-28,13298,4070755,-3,92775,2,62287,CoryBooker
2018-09-29,12051,4082806,-11,92764,2,62289,CoryBooker
2018-09-30,2389,4085195,-8,92756,0,62289,CoryBooker
2018-10-01,1593,4086788,-2,92754,0,62289,CoryBooker
2018-10-02,1052,4087840,-17,92737,0,62289,CoryBooker
2018-10-03,5678,4093518,-2,92735,3,62292,CoryBooker
2018-10-04,2627,4096145,0,92735,2,62294,CoryBooker
2018-10-05,2276,4098421,-3,92732,8,62302,CoryBooker
2018-10-06,2147,4100568,-10,92722,3,62305,CoryBooker
2018-10-07,2165,4102733,-3,92719,3,62308,CoryBooker
2018-10-08,3770,4106503,-2,92717,1,62309,CoryBooker
2018-10-09,4282,4110785,-17,92700,4,62313,CoryBooker
2018-10-10,10290,4121075,378,93078,4,62317,CoryBooker
2018-10-11,3879,4124954,2,93080,2,62319,CoryBooker
2018-10-12,1341,4126295,0,93080,0,62319,CoryBooker
2018-10-13,493,4126788,-5,93075,8,62327,CoryBooker
2018-10-14,198,4126986,-6,93069,1,62328,CoryBooker
2018-10-15,297,4127283,-8,93061,6,62334,CoryBooker
2018-10-16,382,4127665,-11,93050,0,62334,CoryBooker
2018-10-17,-528,4127137,-5,93045,1,62335,CoryBooker
2018-10-18,-12,4127125,0,93045,1,62336,CoryBooker
2018-10-19,-638,4126487,-6,93039,8,62344,CoryBooker
2018-10-20,257,4126744,1,93040,2,62346,CoryBooker
2018-10-21,443,4127187,3,93043,4,62350,CoryBooker
2018-10-22,568,4127755,-6,93037,4,62354,CoryBooker
2018-10-23,-1542,4126213,-1,93036,3,62357,CoryBooker
2018-10-24,-2159,4124054,-9,93027,0,62357,CoryBooker
2018-10-25,-440,4123614,-6,93021,17,62374,CoryBooker
2018-10-26,248,4123862,-10,93011,6,62380,CoryBooker
2018-10-27,2044,4125906,-5,93006,1,62381,CoryBooker
2018-10-28,443,4126349,-9,92997,1,62382,CoryBooker
2018-10-29,294,4126643,2,92999,9,62391,CoryBooker
2018-10-30,295,4126938,-10,92989,12,62403,CoryBooker
2018-10-31,508,4127446,-6,92983,7,62410,CoryBooker
2018-11-01,37,4127483,-4,92979,8,62418,CoryBooker
2018-11-02,122,4127605,43,93022,6,62424,CoryBooker
2018-11-03,347,4127952,-4,93018,2,62426,CoryBooker
2018-11-04,-4589,4123363,8,93026,8,62434,CoryBooker
2018-11-05,-3218,4120145,3,93029,8,62442,CoryBooker
2018-11-06,280,4120425,0,93029,37,62479,CoryBooker
2018-11-07,-2107,4118318,-3,93026,24,62503,CoryBooker
2018-11-08,-3115,4115203,1,93027,19,62522,CoryBooker
2018-11-09,-27005,4088198,-7,93020,8,62530,CoryBooker
2018-11-10,-8779,4079419,-6,93014,0,62530,CoryBooker
2018-11-11,17,4079436,1,93015,1,62531,CoryBooker
2018-11-12,459,4079895,-3,93012,2,62533,CoryBooker
2018-11-13,335,4080230,-2,93010,1,62534,CoryBooker
2018-11-14,-44,4080186,-6,93004,0,62534,CoryBooker
2018-11-15,-210,4079976,1,93005,1,62535,CoryBooker
2018-11-16,620,4080596,-5,93000,10,62545,CoryBooker
2018-11-17,-33,4080563,-2,92998,1,62546,CoryBooker
2018-11-18,422,4080985,-3,92995,1,62547,CoryBooker
2018-11-19,312,4081297,-3,92992,0,62547,CoryBooker
2018-11-20,171,4081468,-2,92990,9,62556,CoryBooker
2018-11-21,350,4081818,-10,92980,-1,62555,CoryBooker
2018-11-22,-836,4080982,-3,92977,2,62557,CoryBooker
2018-11-23,244,4081226,-3,92974,0,62557,CoryBooker
2018-11-24,612,4081838,-3,92971,0,62557,CoryBooker
2018-11-25,456,4082294,-5,92966,-1,62556,CoryBooker
2018-11-26,484,4082778,-6,92960,-1,62555,CoryBooker
2018-11-27,412,4083190,12,92972,10,62565,CoryBooker
2018-11-28,287,4083477,-4,92968,0,62565,CoryBooker
2018-12-01,943,4084420,-13,92955,20,62585,CoryBooker
2018-12-02,224,4084644,4,92959,5,62590,CoryBooker
2018-12-03,237,4084881,-4,92955,0,62590,CoryBooker
2018-12-04,356,4085237,-9,92946,1,62591,CoryBooker
2018-12-05,-339,4084898,0,92946,9,62600,CoryBooker
2018-12-06,-3473,4081425,-5,92941,0,62600,CoryBooker
2018-12-07,-3272,4078153,2,92943,3,62603,CoryBooker
2018-12-08,-2919,4075234,-6,92937,-1,62602,CoryBooker
2018-12-09,23,4075257,-5,92932,0,62602,CoryBooker
2018-12-10,218,4075475,-4,92928,0,62602,CoryBooker
2018-12-11,-342,4075133,-3,92925,0,62602,CoryBooker
2018-12-12,285,4075418,-5,92920,0,62602,CoryBooker
2018-12-13,102,4075520,21,92941,1,62603,CoryBooker
2018-12-14,293,4075813,-5,92936,10,62613,CoryBooker
2018-12-15,587,4076400,0,92936,1,62614,CoryBooker
2018-12-16,513,4076913,-5,92931,0,62614,CoryBooker
2018-12-17,296,4077209,-6,92925,3,62617,CoryBooker
2018-12-18,58,4077267,30,92955,7,62624,CoryBooker
2018-12-19,257,4077524,8,92963,3,62627,CoryBooker
2018-12-20,559,4078083,-3,92960,4,62631,CoryBooker
2018-12-21,259,4078342,-5,92955,1,62632,CoryBooker
2018-12-22,314,4078656,-10,92945,0,62632,CoryBooker
2018-12-23,479,4079135,-1,92944,0,62632,CoryBooker
2018-12-24,404,4079539,-5,92939,-1,62631,CoryBooker
2018-12-25,318,4079857,-1,92938,0,62631,CoryBooker
2018-12-26,323,4080180,-3,92935,0,62631,CoryBooker
2018-12-27,331,4080511,-11,92924,0,62631,CoryBooker
2018-12-28,323,4080834,-4,92920,0,62631,CoryBooker
2018-12-29,327,4081161,65,92985,10,62641,CoryBooker
2018-12-30,626,4081787,3,92988,0,62641,CoryBooker
2018-12-31,454,4082241,-6,92982,2,62643,CoryBooker
2019-01-01,449,4082690,-9,92973,0,62643,CoryBooker
2019-01-02,442,4083132,-7,92966,0,62643,CoryBooker
2019-01-03,452,4083584,-15,92951,0,62643,CoryBooker
2019-01-04,1029,4084613,1,92952,3,62646,CoryBooker
2019-01-05,979,4085592,-4,92948,1,62647,CoryBooker
2019-01-06,776,4086368,-9,92939,-1,62646,CoryBooker
2019-01-07,733,4087101,-9,92930,-1,62645,CoryBooker
2019-01-08,714,4087815,-8,92922,2,62647,CoryBooker
2019-01-09,963,4088778,-5,92917,3,62650,CoryBooker
2019-01-10,649,4089427,-2,92915,7,62657,CoryBooker
2019-01-11,491,4089918,0,92915,13,62670,CoryBooker
2019-01-12,657,4090575,13,92928,4,62674,CoryBooker
2019-01-13,836,4091411,53,92981,4,62678,CoryBooker
2019-01-14,615,4092026,-5,92976,1,62679,CoryBooker
2019-01-15,-154,4091872,-3,92973,-1,62678,CoryBooker
2019-01-16,1034,4092906,0,92973,26,62704,CoryBooker
2019-01-17,839,4093745,-1,92972,4,62708,CoryBooker
2019-01-18,766,4094511,-7,92965,7,62715,CoryBooker
2019-01-19,711,4095222,-3,92962,7,62722,CoryBooker
2019-01-20,569,4095791,-1,92961,1,62723,CoryBooker
2019-01-21,577,4096368,-4,92957,3,62726,CoryBooker
2019-01-22,1994,4098362,-3,92954,23,62749,CoryBooker
2019-01-23,1405,4099767,-8,92946,3,62752,CoryBooker
2019-01-24,743,4100510,-7,92939,6,62758,CoryBooker
2019-01-25,599,4101109,-3,92936,1,62759,CoryBooker
2019-01-26,570,4101679,-1,92935,1,62760,CoryBooker
2019-01-27,561,4102240,-6,92929,-1,62759,CoryBooker
2019-01-28,624,4102864,-4,92925,2,62761,CoryBooker
2019-01-29,588,4103452,-12,92913,3,62764,CoryBooker
2019-01-30,-171,4103281,-5,92908,3,62767,CoryBooker
2019-01-31,451,4103732,-2,92906,0,62767,CoryBooker
2019-02-01,-8,4103724,-2,92904,0,62767,CoryBooker
2019-02-02,35846,4139570,-7,92897,42,62809,CoryBooker
2019-02-03,8020,4147590,-5,92892,5,62814,CoryBooker
2019-02-04,2567,4150157,-2,92890,3,62817,CoryBooker
2019-02-05,1485,4151642,-12,92878,6,62823,CoryBooker
2019-02-06,2872,4154514,-4,92874,5,62828,CoryBooker
2019-02-07,2183,4156697,-1,92873,4,62832,CoryBooker
2019-02-10,4721,4161418,-19,92854,12,62844,CoryBooker
2019-02-11,2882,4164300,-3,92851,4,62848,CoryBooker
2019-02-12,2360,4166660,-3,92848,0,62848,CoryBooker
2019-02-13,439,4167099,-5,92843,4,62852,CoryBooker
2019-02-14,2787,4169886,-4,92839,0,62852,CoryBooker
2019-02-15,2514,4172400,-2,92837,5,62857,CoryBooker
2019-02-16,2859,4175259,-3,92834,4,62861,CoryBooker
2019-02-17,2248,4177507,-3,92831,6,62867,CoryBooker
2019-02-18,2160,4179667,-6,92825,9,62876,CoryBooker
2019-02-19,1728,4181395,1,92826,3,62879,CoryBooker
2019-02-20,2103,4183498,-4,92822,1,62880,CoryBooker
2019-02-21,1744,4185242,0,92822,3,62883,CoryBooker
2019-02-22,1505,4186747,-3,92819,14,62897,CoryBooker
2019-02-23,1316,4188063,-3,92816,5,62902,CoryBooker
2019-02-24,1497,4189560,-4,92812,6,62908,CoryBooker
2019-02-25,1471,4191031,-2,92810,7,62915,CoryBooker
2019-02-26,988,4192019,-7,92803,4,62919,CoryBooker
2019-02-27,1119,4193138,-13,92790,5,62924,CoryBooker
2019-02-28,1234,4194372,-9,92781,5,62929,CoryBooker
2019-03-01,1149,4195521,8,92789,10,62939,CoryBooker
2019-03-02,951,4196472,-5,92784,2,62941,CoryBooker
2019-03-03,812,4197284,-3,92781,4,62945,CoryBooker
2019-03-04,794,4198078,1,92782,6,62951,CoryBooker
2019-03-05,581,4198659,-1,92781,6,62957,CoryBooker
2019-03-06,668,4199327,-6,92775,4,62961,CoryBooker
2019-03-07,605,4199932,3,92778,3,62964,CoryBooker
2019-03-08,1131,4201063,-4,92774,4,62968,CoryBooker
2019-03-09,778,4201841,-4,92770,5,62973,CoryBooker
2019-03-10,228,4202069,-6,92764,6,62979,CoryBooker
2019-03-11,738,4202807,-4,92760,5,62984,CoryBooker
2019-03-12,707,4203514,3,92763,4,62988,CoryBooker
2019-03-13,595,4204109,-4,92759,3,62991,CoryBooker
2019-03-14,667,4204776,-4,92755,5,62996,CoryBooker
2019-03-15,1059,4205835,-6,92749,8,63004,CoryBooker
2019-03-16,1400,4207235,-3,92746,7,63011,CoryBooker
2019-03-17,1418,4208653,-5,92741,3,63014,CoryBooker
2019-03-18,1318,4209971,-7,92734,3,63017,CoryBooker
2019-03-19,1629,4211600,0,92734,0,63017,CoryBooker
2019-03-20,1452,4213052,-2,92732,6,63023,CoryBooker
2019-03-21,2062,4215114,-1,92731,10,63033,CoryBooker
2019-03-22,1804,4216918,-1,92730,7,63040,CoryBooker
2019-03-23,883,4217801,1,92731,6,63046,CoryBooker
2019-03-24,1757,4219558,-3,92728,7,63053,CoryBooker
2019-03-25,1911,4221469,-4,92724,5,63058,CoryBooker
