Date,Daily Followers Gained,Total Follower Count,Daily Followed Users,Total Followed Users,Daily Tweets Posted,Total Tweets Posted,Name
2018-07-31,17729,53407780,0,47,24,38383,realDonaldTrump
2018-08-01,18858,53426638,0,47,16,38399,realDonaldTrump
2018-08-02,23273,53449911,0,47,10,38409,realDonaldTrump
2018-08-03,20060,53469971,0,47,8,38417,realDonaldTrump
2018-08-04,22543,53492514,0,47,27,38444,realDonaldTrump
2018-08-05,27279,53519793,0,47,16,38460,realDonaldTrump
2018-08-06,25730,53545523,0,47,8,38468,realDonaldTrump
2018-08-07,24486,53570009,0,47,7,38475,realDonaldTrump
2018-08-08,23538,53593547,0,47,9,38484,realDonaldTrump
2018-08-09,22933,53616480,0,47,3,38487,realDonaldTrump
2018-08-10,44396,53660876,0,47,9,38496,realDonaldTrump
2018-08-11,40815,53701691,0,47,8,38504,realDonaldTrump
2018-08-12,22355,53724046,0,47,8,38512,realDonaldTrump
2018-08-13,22308,53746354,0,47,4,38516,realDonaldTrump
2018-08-14,6510,53752864,0,47,25,38541,realDonaldTrump
2018-08-15,20757,53773621,0,47,14,38555,realDonaldTrump
2018-08-16,20753,53794374,0,47,14,38569,realDonaldTrump
2018-08-17,20692,53815066,0,47,17,38586,realDonaldTrump
2018-08-18,9982,53825048,0,47,6,38592,realDonaldTrump
2018-08-19,27928,53852976,0,47,17,38609,realDonaldTrump
2018-08-20,17252,53870228,0,47,7,38616,realDonaldTrump
2018-08-21,14920,53885148,0,47,14,38630,realDonaldTrump
2018-08-22,28428,53913576,0,47,9,38639,realDonaldTrump
2018-08-23,33956,53947532,0,47,12,38651,realDonaldTrump
2018-08-24,26476,53974008,0,47,12,38663,realDonaldTrump
2018-08-25,22071,53996079,0,47,17,38680,realDonaldTrump
2018-08-26,29793,54025872,0,47,8,38688,realDonaldTrump
2018-08-27,24681,54050553,0,47,5,38693,realDonaldTrump
2018-08-28,23552,54074105,0,47,12,38705,realDonaldTrump
2018-08-29,17468,54091573,0,47,20,38725,realDonaldTrump
2018-08-30,17891,54109464,0,47,20,38745,realDonaldTrump
2018-08-31,19875,54129339,0,47,3,38748,realDonaldTrump
2018-09-01,10808,54140147,0,47,16,38764,realDonaldTrump
2018-09-02,17716,54157863,0,47,13,38777,realDonaldTrump
2018-09-03,16599,54174462,0,47,7,38784,realDonaldTrump
2018-09-04,16008,54190470,0,47,8,38792,realDonaldTrump
2018-09-05,20919,54211389,0,47,21,38813,realDonaldTrump
2018-09-06,33778,54245167,0,47,9,38822,realDonaldTrump
2018-09-07,16554,54261721,0,47,8,38830,realDonaldTrump
2018-09-08,26904,54288625,0,47,11,38841,realDonaldTrump
2018-09-09,23603,54312228,0,47,15,38856,realDonaldTrump
2018-09-10,22152,54334380,0,47,16,38872,realDonaldTrump
2018-09-11,26369,54360749,0,47,15,38887,realDonaldTrump
2018-09-12,26649,54387398,0,47,13,38900,realDonaldTrump
2018-09-13,25825,54413223,0,47,16,38916,realDonaldTrump
2018-09-14,24222,54437445,0,47,26,38942,realDonaldTrump
2018-09-15,23598,54461043,0,47,13,38955,realDonaldTrump
2018-09-16,19857,54480900,0,47,12,38967,realDonaldTrump
2018-09-17,18129,54499029,0,47,29,38996,realDonaldTrump
2018-09-18,6622,54505651,0,47,15,39011,realDonaldTrump
2018-09-19,31272,54536923,0,47,9,39020,realDonaldTrump
2018-09-20,18447,54555370,0,47,10,39030,realDonaldTrump
2018-09-21,16352,54571722,0,47,21,39051,realDonaldTrump
2018-09-22,15851,54587573,0,47,19,39070,realDonaldTrump
2018-09-23,16565,54604138,0,47,1,39071,realDonaldTrump
2018-09-24,17889,54622027,0,47,5,39076,realDonaldTrump
2018-09-25,18927,54640954,0,47,14,39090,realDonaldTrump
2018-09-26,20090,54661044,0,47,11,39101,realDonaldTrump
2018-09-27,21330,54682374,0,47,10,39111,realDonaldTrump
2018-09-28,26781,54709155,0,47,1,39112,realDonaldTrump
2018-09-29,23047,54732202,0,47,1,39113,realDonaldTrump
2018-09-30,19869,54752071,0,47,5,39118,realDonaldTrump
2018-10-01,22957,54775028,0,47,7,39125,realDonaldTrump
2018-10-02,22706,54797734,0,47,5,39130,realDonaldTrump
2018-10-03,22803,54820537,0,47,22,39152,realDonaldTrump
2018-10-04,38972,54859509,0,47,7,39159,realDonaldTrump
2018-10-05,33347,54892856,0,47,13,39172,realDonaldTrump
2018-10-06,28811,54921667,0,47,4,39176,realDonaldTrump
2018-10-07,37332,54958999,0,47,7,39183,realDonaldTrump
2018-10-08,34359,54993358,0,47,1,39184,realDonaldTrump
2018-10-09,-5636,54987722,0,47,16,39200,realDonaldTrump
2018-10-10,22443,55010165,0,47,22,39222,realDonaldTrump
2018-10-11,44885,55055050,0,47,16,39238,realDonaldTrump
2018-10-12,39675,55094725,0,47,9,39247,realDonaldTrump
2018-10-13,23548,55118273,0,47,12,39259,realDonaldTrump
2018-10-14,9384,55127657,0,47,10,39269,realDonaldTrump
2018-10-15,22135,55149792,0,47,10,39279,realDonaldTrump
2018-10-16,23940,55173732,0,47,15,39294,realDonaldTrump
2018-10-17,21842,55195574,0,47,19,39313,realDonaldTrump
2018-10-18,12847,55208421,0,47,19,39332,realDonaldTrump
2018-10-19,19896,55228317,-1,46,13,39345,realDonaldTrump
2018-10-20,25971,55254288,0,46,13,39358,realDonaldTrump
2018-10-21,18036,55272324,0,46,4,39362,realDonaldTrump
2018-10-22,22686,55295010,0,46,10,39372,realDonaldTrump
2018-10-23,-5261,55289749,0,46,17,39389,realDonaldTrump
2018-10-24,-5049,55284700,0,46,10,39399,realDonaldTrump
2018-10-25,2225,55286925,0,46,7,39406,realDonaldTrump
2018-10-26,15379,55302304,0,46,18,39424,realDonaldTrump
2018-10-27,65883,55368187,0,46,17,39441,realDonaldTrump
2018-10-28,23037,55391224,0,46,7,39448,realDonaldTrump
2018-10-29,65612,55456836,0,46,8,39456,realDonaldTrump
2018-10-30,39113,55495949,0,46,16,39472,realDonaldTrump
2018-10-31,27344,55523293,0,46,12,39484,realDonaldTrump
2018-11-01,22329,55545622,0,46,11,39495,realDonaldTrump
2018-11-02,28999,55574621,0,46,11,39506,realDonaldTrump
2018-11-03,36819,55611440,0,46,14,39520,realDonaldTrump
2018-11-04,-23167,55588273,0,46,38,39558,realDonaldTrump
2018-11-05,-15726,55572547,0,46,15,39573,realDonaldTrump
2018-11-06,23043,55595590,0,46,33,39606,realDonaldTrump
2018-11-07,-5915,55589675,0,46,18,39624,realDonaldTrump
2018-11-08,23641,55613316,0,46,4,39628,realDonaldTrump
2018-11-09,-79222,55534094,0,46,5,39633,realDonaldTrump
2018-11-10,7885,55541979,0,46,12,39645,realDonaldTrump
2018-11-11,29690,55571669,0,46,9,39654,realDonaldTrump
2018-11-12,29633,55601302,0,46,8,39662,realDonaldTrump
2018-11-13,43198,55644500,0,46,12,39674,realDonaldTrump
2018-11-14,31482,55675982,0,46,2,39676,realDonaldTrump
2018-11-15,24939,55700921,0,46,10,39686,realDonaldTrump
2018-11-16,23766,55724687,0,46,4,39690,realDonaldTrump
2018-11-17,16406,55741093,0,46,14,39704,realDonaldTrump
2018-11-18,20466,55761559,0,46,2,39706,realDonaldTrump
2018-11-19,21276,55782835,0,46,10,39716,realDonaldTrump
2018-11-20,29190,55812025,0,46,4,39720,realDonaldTrump
2018-11-21,26624,55838649,0,46,7,39727,realDonaldTrump
2018-11-22,14012,55852661,0,46,15,39742,realDonaldTrump
2018-11-23,21554,55874215,0,46,4,39746,realDonaldTrump
2018-11-24,20706,55894921,0,46,2,39748,realDonaldTrump
2018-11-25,21171,55916092,0,46,8,39756,realDonaldTrump
2018-11-26,24545,55940637,0,46,9,39765,realDonaldTrump
2018-11-27,22288,55962925,0,46,12,39777,realDonaldTrump
2018-11-28,12973,55975898,0,46,5,39782,realDonaldTrump
2018-12-01,32725,56008623,0,46,44,39826,realDonaldTrump
2018-12-02,21915,56030538,0,46,2,39828,realDonaldTrump
2018-12-03,25297,56055835,0,46,2,39830,realDonaldTrump
2018-12-04,26311,56082146,0,46,12,39842,realDonaldTrump
2018-12-05,17442,56099588,0,46,11,39853,realDonaldTrump
2018-12-06,2308,56101896,0,46,9,39862,realDonaldTrump
2018-12-07,-7435,56094461,0,46,7,39869,realDonaldTrump
2018-12-08,3433,56097894,0,46,18,39887,realDonaldTrump
2018-12-09,29652,56127546,0,46,12,39899,realDonaldTrump
2018-12-10,25938,56153484,0,46,4,39903,realDonaldTrump
2018-12-11,12308,56165792,0,46,4,39907,realDonaldTrump
2018-12-12,-3396,56162396,0,46,7,39914,realDonaldTrump
2018-12-13,14071,56176467,0,46,3,39917,realDonaldTrump
2018-12-14,20864,56197331,0,46,10,39927,realDonaldTrump
2018-12-15,23264,56220595,0,46,9,39936,realDonaldTrump
2018-12-16,26239,56246834,0,46,5,39941,realDonaldTrump
2018-12-17,15512,56262346,0,46,10,39951,realDonaldTrump
2018-12-18,32295,56294641,0,46,5,39956,realDonaldTrump
2018-12-19,24673,56319314,0,46,16,39972,realDonaldTrump
2018-12-20,29614,56348928,-1,45,10,39982,realDonaldTrump
2018-12-21,30299,56379227,0,45,16,39998,realDonaldTrump
2018-12-22,30509,56409736,0,45,20,40018,realDonaldTrump
2018-12-23,33620,56443356,0,45,10,40028,realDonaldTrump
2018-12-24,31391,56474747,0,45,13,40041,realDonaldTrump
2018-12-25,37619,56512366,0,45,13,40054,realDonaldTrump
2018-12-26,38785,56551151,0,45,2,40056,realDonaldTrump
2018-12-27,34059,56585210,0,45,1,40057,realDonaldTrump
2018-12-28,30867,56616077,0,45,10,40067,realDonaldTrump
2018-12-29,34963,56651040,0,45,5,40072,realDonaldTrump
2018-12-30,31909,56682949,0,45,9,40081,realDonaldTrump
2018-12-31,29909,56712858,0,45,3,40084,realDonaldTrump
2019-01-01,22807,56735665,0,45,15,40099,realDonaldTrump
2019-01-02,61104,56796769,0,45,17,40116,realDonaldTrump
2019-01-03,45081,56841850,0,45,1,40117,realDonaldTrump
2019-01-04,37716,56879566,0,45,8,40125,realDonaldTrump
2019-01-05,39529,56919095,0,45,6,40131,realDonaldTrump
2019-01-06,41156,56960251,0,45,16,40147,realDonaldTrump
2019-01-07,45724,57005975,0,45,7,40154,realDonaldTrump
2019-01-08,38589,57044564,0,45,6,40160,realDonaldTrump
2019-01-09,43977,57088541,0,45,6,40166,realDonaldTrump
2019-01-10,41348,57129889,0,45,12,40178,realDonaldTrump
2019-01-11,31622,57161511,0,45,12,40190,realDonaldTrump
2019-01-12,36995,57198506,0,45,10,40200,realDonaldTrump
2019-01-13,37124,57235630,0,45,14,40214,realDonaldTrump
2019-01-14,41868,57277498,0,45,13,40227,realDonaldTrump
2019-01-15,16234,57293732,0,45,18,40245,realDonaldTrump
2019-01-16,39855,57333587,0,45,18,40263,realDonaldTrump
2019-01-17,40290,57373877,0,45,2,40265,realDonaldTrump
2019-01-18,38709,57412586,0,45,8,40273,realDonaldTrump
2019-01-19,39078,57451664,0,45,28,40301,realDonaldTrump
2019-01-20,43711,57495375,0,45,7,40308,realDonaldTrump
2019-01-21,37420,57532795,0,45,41,40349,realDonaldTrump
2019-01-22,34973,57567768,0,45,11,40360,realDonaldTrump
2019-01-23,31590,57599358,0,45,12,40372,realDonaldTrump
2019-01-24,61858,57661216,0,45,8,40380,realDonaldTrump
2019-01-25,38812,57700028,0,45,10,40390,realDonaldTrump
2019-01-26,40863,57740891,0,45,3,40393,realDonaldTrump
2019-01-27,34223,57775114,0,45,12,40405,realDonaldTrump
2019-01-28,32730,57807844,0,45,11,40416,realDonaldTrump
2019-01-29,27305,57835149,0,45,6,40422,realDonaldTrump
2019-01-30,20378,57855527,0,45,2,40424,realDonaldTrump
2019-01-31,37525,57893052,0,45,10,40434,realDonaldTrump
2019-02-01,26326,57919378,0,45,20,40454,realDonaldTrump
2019-02-02,25531,57944909,0,45,8,40462,realDonaldTrump
2019-02-03,26175,57971084,0,45,4,40466,realDonaldTrump
2019-02-04,29731,58000815,0,45,2,40468,realDonaldTrump
2019-02-05,21393,58022208,0,45,1,40469,realDonaldTrump
2019-02-06,26274,58048482,0,45,6,40475,realDonaldTrump
2019-02-07,11498,58059980,0,45,1,40476,realDonaldTrump
2019-02-10,57347,58117327,0,45,32,40508,realDonaldTrump
2019-02-11,29217,58146544,0,45,14,40522,realDonaldTrump
2019-02-12,28398,58174942,0,45,9,40531,realDonaldTrump
2019-02-13,21222,58196164,0,45,11,40542,realDonaldTrump
2019-02-14,24887,58221051,0,45,9,40551,realDonaldTrump
2019-02-15,29351,58250402,0,45,5,40556,realDonaldTrump
2019-02-16,44604,58295006,0,45,4,40560,realDonaldTrump
2019-02-17,33506,58328512,0,45,9,40569,realDonaldTrump
2019-02-18,33374,58361886,0,45,13,40582,realDonaldTrump
2019-02-19,32087,58393973,0,45,17,40599,realDonaldTrump
2019-02-20,28071,58422044,0,45,8,40607,realDonaldTrump
2019-02-21,27364,58449408,0,45,9,40616,realDonaldTrump
2019-02-22,25865,58475273,0,45,7,40623,realDonaldTrump
2019-02-23,24793,58500066,0,45,6,40629,realDonaldTrump
2019-02-24,44994,58545060,0,45,14,40643,realDonaldTrump
2019-02-25,32584,58577644,0,45,10,40653,realDonaldTrump
2019-02-26,31686,58609330,0,45,20,40673,realDonaldTrump
2019-02-27,39096,58648426,0,45,7,40680,realDonaldTrump
2019-02-28,45875,58694301,0,45,7,40687,realDonaldTrump
2019-03-01,35130,58729431,0,45,7,40694,realDonaldTrump
2019-03-02,25978,58755409,0,45,10,40704,realDonaldTrump
2019-03-03,25427,58780836,0,45,13,40717,realDonaldTrump
2019-03-04,21451,58802287,0,45,15,40732,realDonaldTrump
2019-03-05,9658,58811945,0,45,11,40743,realDonaldTrump
2019-03-06,20029,58831974,0,45,18,40761,realDonaldTrump
2019-03-07,23406,58855380,0,45,6,40767,realDonaldTrump
2019-03-08,11757,58867137,0,45,2,40769,realDonaldTrump
2019-03-09,25140,58892277,0,45,35,40804,realDonaldTrump
2019-03-10,16540,58908817,0,45,17,40821,realDonaldTrump
2019-03-11,16214,58925031,0,45,11,40832,realDonaldTrump
2019-03-12,14809,58939840,0,45,4,40836,realDonaldTrump
2019-03-13,18662,58958502,0,45,20,40856,realDonaldTrump
2019-03-14,26794,58985296,0,45,19,40875,realDonaldTrump
2019-03-15,27990,59013286,0,45,14,40889,realDonaldTrump
2019-03-16,35814,59049100,0,45,10,40899,realDonaldTrump
2019-03-17,26311,59075411,0,45,20,40919,realDonaldTrump
2019-03-18,23827,59099238,0,45,30,40949,realDonaldTrump
2019-03-19,28003,59127241,0,45,15,40964,realDonaldTrump
2019-03-20,27181,59154422,0,45,13,40977,realDonaldTrump
2019-03-21,28775,59183197,0,45,10,40987,realDonaldTrump
2019-03-22,31296,59214493,0,45,6,40993,realDonaldTrump
2019-03-23,29967,59244460,0,45,11,41004,realDonaldTrump
2019-03-24,29850,59274310,0,45,0,41004,realDonaldTrump
2019-03-25,38057,59312367,0,45,2,41006,realDonaldTrump
2019-03-26,24959,59337326,0,45,17,41023,realDonaldTrump
2019-03-27,19156,59356482,0,45,10,41033,realDonaldTrump
2019-03-28,12928,59369410,0,45,8,41041,realDonaldTrump
2019-03-29,26710,59396120,0,45,16,41057,realDonaldTrump
2019-03-30,20458,59416578,0,45,10,41067,realDonaldTrump
2019-03-31,22861,59439439,0,45,4,41071,realDonaldTrump
2019-04-01,23725,59463164,0,45,2,41073,realDonaldTrump
2019-04-02,18071,59481235,0,45,14,41087,realDonaldTrump
2019-04-03,17303,59498538,0,45,11,41098,realDonaldTrump
2019-04-04,19040,59517578,0,45,4,41102,realDonaldTrump
2019-04-05,20011,59537589,0,45,11,41113,realDonaldTrump
2019-04-06,26088,59563677,0,45,34,41147,realDonaldTrump
2019-04-07,6692,59570369,0,45,5,41152,realDonaldTrump
2019-04-08,15756,59586125,0,45,7,41159,realDonaldTrump
2019-04-09,14422,59600547,0,45,13,41172,realDonaldTrump
2019-04-10,4630,59605177,0,45,19,41191,realDonaldTrump
2019-04-11,15966,59621143,0,45,8,41199,realDonaldTrump
2019-04-12,5240,59626383,0,45,11,41210,realDonaldTrump
2019-04-13,23741,59650124,0,45,17,41227,realDonaldTrump
2019-04-14,15489,59665613,0,45,11,41238,realDonaldTrump
2019-04-15,17657,59683270,0,45,10,41248,realDonaldTrump
2019-04-16,34149,59717419,0,45,16,41264,realDonaldTrump
2019-04-17,23168,59740587,0,45,11,41275,realDonaldTrump
2019-04-18,18314,59758901,0,45,7,41282,realDonaldTrump
2019-04-19,12722,59771623,0,45,20,41302,realDonaldTrump
2019-04-20,25171,59796794,0,45,13,41315,realDonaldTrump
2019-04-21,12996,59809790,1,46,20,41335,realDonaldTrump
2019-04-22,24370,59834160,0,46,8,41343,realDonaldTrump
2019-04-23,16938,59851098,0,46,43,41386,realDonaldTrump
2019-04-24,11674,59862772,0,46,18,41404,realDonaldTrump
2019-04-25,-2226,59860546,0,46,15,41419,realDonaldTrump
2019-04-26,579,59861125,0,46,22,41441,realDonaldTrump
2019-04-27,21024,59882149,0,46,11,41452,realDonaldTrump
2019-04-28,15167,59897316,0,46,15,41467,realDonaldTrump
2019-04-29,15055,59912371,0,46,1,41468,realDonaldTrump
2019-04-30,13161,59925532,0,46,13,41481,realDonaldTrump
2019-05-01,21681,59947213,0,46,8,41489,realDonaldTrump
2019-05-02,7713,59954926,0,46,79,41568,realDonaldTrump
2019-05-03,12125,59967051,0,46,12,41580,realDonaldTrump
2019-05-04,9973,59977024,0,46,19,41599,realDonaldTrump
2019-05-05,12038,59989062,0,46,28,41627,realDonaldTrump
2019-05-06,33893,60022955,0,46,25,41652,realDonaldTrump
2019-05-07,39142,60062097,0,46,9,41661,realDonaldTrump
2019-05-08,23756,60085853,0,46,14,41675,realDonaldTrump
2019-05-09,28733,60114586,0,46,30,41705,realDonaldTrump
2019-05-10,19936,60134522,0,46,13,41718,realDonaldTrump
2019-05-11,32463,60166985,0,46,23,41741,realDonaldTrump
2019-05-12,19451,60186436,0,46,90,41831,realDonaldTrump
2019-05-14,46327,60232763,0,46,45,41876,realDonaldTrump
2019-05-15,10993,60243756,0,46,5,41881,realDonaldTrump
2019-05-16,25212,60268968,0,46,8,41889,realDonaldTrump
2019-05-17,22941,60291909,0,46,8,41897,realDonaldTrump
2019-05-18,23910,60315819,0,46,15,41912,realDonaldTrump
2019-05-19,33094,60348913,0,46,22,41934,realDonaldTrump
2019-05-20,30393,60379306,0,46,13,41947,realDonaldTrump
2019-05-21,38366,60417672,0,46,17,41964,realDonaldTrump
2019-05-22,21089,60438761,0,46,16,41980,realDonaldTrump
2019-05-23,24438,60463199,1,47,34,42014,realDonaldTrump
2019-05-24,36330,60499529,0,47,28,42042,realDonaldTrump
2019-05-25,30929,60530458,0,47,13,42055,realDonaldTrump
2019-05-26,30498,60560956,0,47,21,42076,realDonaldTrump
2019-05-27,39222,60600178,0,47,8,42084,realDonaldTrump
2019-05-28,29139,60629317,0,47,16,42100,realDonaldTrump
2019-05-29,23983,60653300,0,47,10,42110,realDonaldTrump
2019-05-30,26719,60680019,0,47,8,42118,realDonaldTrump
2019-05-31,22559,60702578,0,47,18,42136,realDonaldTrump
2019-06-01,20464,60723042,0,47,11,42147,realDonaldTrump
2019-06-02,17941,60740983,0,47,24,42171,realDonaldTrump
2019-06-03,21256,60762239,0,47,14,42185,realDonaldTrump
2019-06-04,46358,60808597,0,47,17,42202,realDonaldTrump
2019-06-05,28328,60836925,0,47,14,42216,realDonaldTrump
2019-06-06,22783,60859708,0,47,10,42226,realDonaldTrump
2019-06-07,15661,60875369,0,47,9,42235,realDonaldTrump
2019-06-08,21181,60896550,0,47,15,42250,realDonaldTrump
2019-06-09,23600,60920150,0,47,15,42265,realDonaldTrump
2019-06-10,19338,60939488,0,47,21,42286,realDonaldTrump
2019-06-11,20336,60959824,0,47,20,42306,realDonaldTrump
2019-06-12,18134,60977958,0,47,18,42324,realDonaldTrump
2019-06-13,13291,60991249,0,47,19,42343,realDonaldTrump
2019-06-14,15869,61007118,0,47,19,42362,realDonaldTrump
2019-06-15,17489,61024607,0,47,12,42374,realDonaldTrump
2019-06-16,17662,61042269,0,47,44,42418,realDonaldTrump
2019-06-17,24602,61066871,0,47,17,42435,realDonaldTrump
2019-06-18,21834,61088705,0,47,11,42446,realDonaldTrump
2019-06-19,28580,61117285,0,47,15,42461,realDonaldTrump
2019-06-20,23506,61140791,0,47,11,42472,realDonaldTrump
2019-06-21,49858,61190649,0,47,5,42477,realDonaldTrump
2019-06-22,47171,61237820,0,47,10,42487,realDonaldTrump
2019-06-23,67718,61305538,0,47,21,42508,realDonaldTrump
2019-06-24,6380,61311918,0,47,0,42508,realDonaldTrump
2019-06-25,28423,61340341,0,47,11,42519,realDonaldTrump
2019-06-26,27577,61367918,0,47,14,42533,realDonaldTrump
2019-06-27,41799,61409717,0,47,46,42579,realDonaldTrump
2019-06-28,48259,61457976,0,47,7,42586,realDonaldTrump
2019-06-29,39841,61497817,0,47,4,42590,realDonaldTrump
2019-06-30,41126,61538943,0,47,7,42597,realDonaldTrump
2019-07-01,42499,61581442,0,47,5,42602,realDonaldTrump
2019-07-02,24915,61606357,0,47,14,42616,realDonaldTrump
2019-07-03,30886,61637243,0,47,20,42636,realDonaldTrump
2019-07-04,32507,61669750,0,47,14,42650,realDonaldTrump
2019-07-05,30494,61700244,0,47,44,42694,realDonaldTrump
2019-07-06,24428,61724672,0,47,7,42701,realDonaldTrump
2019-07-07,22021,61746693,0,47,15,42716,realDonaldTrump
2019-07-08,29386,61776079,0,47,16,42732,realDonaldTrump
2019-07-09,25352,61801431,0,47,11,42743,realDonaldTrump
2019-07-10,25172,61826603,0,47,24,42767,realDonaldTrump
2019-07-11,22330,61848933,0,47,18,42785,realDonaldTrump
2019-07-12,4363,61853296,0,47,40,42825,realDonaldTrump
2019-07-13,35830,61889126,0,47,72,42897,realDonaldTrump
2019-07-14,6890,61896016,0,47,4,42901,realDonaldTrump
2019-07-15,35887,61931903,0,47,41,42942,realDonaldTrump
2019-07-16,27689,61959592,0,47,8,42950,realDonaldTrump
2019-07-17,40340,61999932,0,47,14,42964,realDonaldTrump
2019-07-18,37690,62037622,0,47,15,42979,realDonaldTrump
2019-07-19,29793,62067415,0,47,11,42990,realDonaldTrump
2019-07-20,38958,62106373,0,47,19,43009,realDonaldTrump
2019-07-21,35149,62141522,0,47,31,43040,realDonaldTrump
2019-07-22,30092,62171614,0,47,15,43055,realDonaldTrump
2019-07-23,36654,62208268,0,47,17,43072,realDonaldTrump
2019-07-24,37695,62245963,0,47,20,43092,realDonaldTrump
2019-07-25,34289,62280252,0,47,40,43132,realDonaldTrump
2019-07-26,33139,62313391,0,47,16,43148,realDonaldTrump
2019-07-27,33435,62346826,0,47,15,43163,realDonaldTrump
2019-07-28,30086,62376912,0,47,24,43187,realDonaldTrump
2019-07-29,21236,62398148,0,47,14,43201,realDonaldTrump
2019-07-30,35848,62433996,0,47,47,43248,realDonaldTrump
2019-07-31,19036,62453032,0,47,3,43251,realDonaldTrump
2019-08-01,37967,62490999,0,47,20,43271,realDonaldTrump
2019-08-02,41701,62532700,0,47,16,43287,realDonaldTrump
2019-08-03,47970,62580670,0,47,9,43296,realDonaldTrump
2019-08-04,49924,62630594,0,47,17,43313,realDonaldTrump
2019-08-05,57619,62688213,0,47,4,43317,realDonaldTrump
2019-08-06,48925,62737138,0,47,14,43331,realDonaldTrump
2019-08-07,49864,62787002,0,47,15,43346,realDonaldTrump
2019-08-08,44198,62831200,0,47,25,43371,realDonaldTrump
2019-08-09,41541,62872741,0,47,11,43382,realDonaldTrump
2019-08-10,37498,62910239,0,47,8,43390,realDonaldTrump
2019-08-11,37320,62947559,0,47,13,43403,realDonaldTrump
2019-08-12,39029,62986588,0,47,9,43412,realDonaldTrump
2019-08-13,35225,63021813,0,47,13,43425,realDonaldTrump
2019-08-14,48189,63070002,0,47,48,43473,realDonaldTrump
2019-08-15,41320,63111322,0,47,15,43488,realDonaldTrump
2019-08-16,31608,63142930,0,47,35,43523,realDonaldTrump
2019-08-17,41599,63184529,0,47,25,43548,realDonaldTrump
2019-08-18,28886,63213415,0,47,31,43579,realDonaldTrump
2019-08-19,29856,63243271,0,47,20,43599,realDonaldTrump
2019-08-20,28748,63272019,0,47,14,43613,realDonaldTrump
2019-08-21,37436,63309455,0,47,31,43644,realDonaldTrump
2019-08-22,66899,63376354,0,47,35,43679,realDonaldTrump
2019-08-23,-4257,63372097,0,47,27,43706,realDonaldTrump
2019-08-24,69019,63441116,0,47,37,43743,realDonaldTrump
